q learning with callmean:0 time:9100, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9101, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9102, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9103, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9104, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9105, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9106, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9107, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9108, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9109, average delivery time:2646.63417007, length of average route:473.0, r_sum_best:0, Packet routed 71.0
q learning with callmean:0 time:9110, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9111, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9112, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9113, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9114, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9115, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9116, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9117, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9118, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9119, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9120, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9121, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9122, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9123, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9124, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9125, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9126, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9127, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9128, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9129, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9130, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9131, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9132, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9133, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9134, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9135, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9136, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9137, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9138, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9139, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9140, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9141, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9142, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9143, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9144, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9145, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9146, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9147, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9148, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9149, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9150, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9151, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9152, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9153, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9154, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9155, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9156, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9157, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9158, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9159, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9160, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9161, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9162, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9163, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9164, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9165, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9166, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9167, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9168, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9169, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9170, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9171, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9172, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9173, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9174, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9175, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9176, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9177, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9178, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9179, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9180, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9181, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9182, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9183, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9184, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9185, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9186, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9187, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9188, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9189, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9190, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9191, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9192, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9193, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9194, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9195, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9196, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9197, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9198, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9199, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9200, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9201, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9202, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9203, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9204, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9205, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9206, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9207, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9208, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9209, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9210, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9211, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9212, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9213, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9214, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9215, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9216, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9217, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9218, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9219, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9220, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9221, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9222, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9223, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9224, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9225, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9226, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9227, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9228, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9229, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9230, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9231, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9232, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9233, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9234, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9235, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9236, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9237, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9238, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9239, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9240, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9241, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9242, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9243, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9244, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9245, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9246, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9247, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9248, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9249, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9250, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9251, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9252, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9253, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9254, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9255, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9256, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9257, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9258, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9259, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9260, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9261, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9262, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9263, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9264, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9265, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9266, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9267, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9268, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9269, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9270, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9271, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9272, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9273, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9274, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9275, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9276, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9277, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9278, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9279, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9280, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9281, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9282, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9283, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9284, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9285, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9286, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9287, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9288, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9289, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9290, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9291, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9292, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9293, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9294, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9295, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9296, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9297, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9298, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9299, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9300, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9301, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9302, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9303, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9304, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9305, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9306, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9307, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9308, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9309, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9310, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9311, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9312, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9313, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9314, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9315, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9316, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9317, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9318, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9319, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9320, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9321, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9322, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9323, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9324, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9325, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9326, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9327, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9328, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9329, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9330, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9331, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9332, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9333, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9334, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9335, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9336, average delivery time:2647.63417007, length of average route:474.0, r_sum_best:0, Packet routed 72.0
q learning with callmean:0 time:9337, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9338, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9339, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9340, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9341, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9342, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9343, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9344, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9345, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9346, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9347, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9348, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
q learning with callmean:0 time:9349, average delivery time:2650.63417007, length of average route:477.0, r_sum_best:0, Packet routed 73.0
